DATASET_COLORSTRIP
SEPARATOR SPACE
DATASET_LABEL N_type
COLOR #E78AC3
COLOR_BRANCHES 0
DATA
KR010419.1|H9N2|China|Anas_crecca|2014-04-21 #FB8072 N2
KR010427.1|H9N7|China|Himantopus_himantopus|2014-10-07 #BEBADA N7
KR010435.1|H13N6|China|Numenius_arquata|2014-10-18 #B3DE69 N6
KR010443.1|H13N8|China|Numenius_arquata|2014-10-18 #FDB462 N8
KJ781219.1|H6N6|China|Anatidae|2010 #B3DE69 N6
MH018677.1|H9N2|China|Gallus_gallus|2017-10 #FB8072 N2
MF461180.1|H13N2|China|Larus_crassirostris|2016-12-28 #FB8072 N2
MF461188.1|H13N8|China|Larus_crassirostris|2016-12-28 #FDB462 N8
MG982492.1|H3N2|USA|Sus_scrofa|2017-11-10 #FB8072 N2
KJ907487.1|H1N2|China|Grus_nigricollis|2013-11-16 #FB8072 N2
KJ907647.1|H5N5|China|Anatidae|2011-03-01 #FCCDE5 N5
MG266064.1|H7N9|USA|Spatula_discors|2016-09-07 #FFFFB3 N9
KX960164.1|H5N6|China|Aves|2015-01-07 #B3DE69 N6
KX960166.1|H5N1|China|Aves|2015-01-07 #8DD3C7 N1
KX960168.1|H5N6|China|Aves|2015-01-07 #B3DE69 N6
KX960170.1|H5N6|China|Aves|2015-01-07 #B3DE69 N6
KX960172.1|H5N6|China|Aves|2015-01-07 #B3DE69 N6
KX960174.1|H5N6|China|Aves|2015-01-07 #B3DE69 N6
KX960176.1|H5N6|China|Aves|2015-01-07 #B3DE69 N6
KX960178.1|H5N6|China|Aves|2015-01-07 #B3DE69 N6
KX960180.1|H5N6|China|Aves|2015-01-07 #B3DE69 N6
KX960182.1|H5N6|China|Aves|2015-01-07 #B3DE69 N6
KX960184.1|H5N1|China|Aves|2015-01-07 #8DD3C7 N1
MF988323.1|H7N2|USA|Gallus_gallus|1999 #FB8072 N2
MF370246.1|H7N9|China|Homo_sapiens|2017-02-04 #FFFFB3 N9
KX078485.1|H1N1|India|Homo_sapiens|2015-03-17 #8DD3C7 N1
KX078493.1|H1N1|India|Homo_sapiens|2015-03-09 #8DD3C7 N1
KX078501.1|H1N1|India|Homo_sapiens|2015-03-05 #8DD3C7 N1
KX078509.1|H1N1|India|Homo_sapiens|2015-03-14 #8DD3C7 N1
KX078517.1|H1N1|India|Homo_sapiens|2015-03-18 #8DD3C7 N1
KY785896.1|H9N2|Hong_Kong|Galliformes|1997 #FB8072 N2
KY888030.1|H1N1|USA|Sus_scrofa|2017-02-27 #8DD3C7 N1
KY888038.1|H1N2|USA|Sus_scrofa|2017-03-17 #FB8072 N2
KY750631.1|H5N1|Viet_Nam|Gallus_gallus|2014-01-20 #8DD3C7 N1
KX066871.1|H1N1|South_Korea|Aves|2014-12-02 #8DD3C7 N1
KY818811.1|H7N9|USA|Gallus_gallus|2017-03-03 #FFFFB3 N9
KY818819.1|H7N9|USA|Gallus_gallus|2017-03-06 #FFFFB3 N9
KY818827.1|H7N9|USA|Numididae_sp.|2017-03-12 #FFFFB3 N9
KY818835.1|H7N9|USA|Gallus_gallus|2017-03-14 #FFFFB3 N9
KX151176.1|H5N6|China|Pavo_cristatus|2016-02-27 #B3DE69 N6
KY575228.1|H7N7|USA|Anas_acuta|2015-01-18 #BEBADA N7
KY550739.1|H7N3|USA|Spatula_clypeata|2014-03-28 #80B1D3 N3
KY550747.1|H7N8|USA|Spatula_clypeata|2015-01-02 #FDB462 N8
KY550755.1|H7N3|USA|Anas_carolinensis|2015-01-18 #80B1D3 N3
KY550763.1|H3N8|USA|Oxyura_jamaicensis|2015-01-23 #FDB462 N8
KY550771.1|H7N3|USA|Anas_carolinensis|2015-02-01 #80B1D3 N3
KY550779.1|H3N8|USA|Anas_acuta|2015-11-07 #FDB462 N8
KY550786.1|H7N3|USA|Mareca_americana|2015-12-12 #80B1D3 N3
KY550794.1|H7N3|USA|Spatula_clypeata|2016-01-12 #80B1D3 N3
KY550802.1|H7N9|USA|Anas_cyanoptera|2016-01-23 #FFFFB3 N9
KY550817.1|H7N7|USA|Spatula_clypeata|2016-01-27 #BEBADA N7
KY550825.1|H7N3|USA|Anas_carolinensis|2016-01-30 #80B1D3 N3
KY550833.1|H7N9|USA|Spatula_clypeata|2016-01-16 #FFFFB3 N9
KY550841.1|H7N3|USA|Anas_cyanoptera|2015-02-10 #80B1D3 N3
KY550849.1|H7N3|USA|Anas_carolinensis|2015-02-03 #80B1D3 N3
KY550857.1|H7N7|USA|Anas_platyrhynchos|2016-01-13 #BEBADA N7
KY550864.1|H7N7|USA|Anas_platyrhynchos|2016-01-29 #BEBADA N7
KY550872.1|H7N7|USA|Anas_platyrhynchos|2016-01-29 #BEBADA N7
KY550880.1|H7N1|USA|Anas_platyrhynchos|2015-02-23 #8DD3C7 N1
KY550888.1|H7N3|USA|Anas_carolinensis|2015-10-31 #80B1D3 N3
KY550896.1|H7N8|USA|Aythya_affinis|2015-11-28 #FDB462 N8
KY550904.1|H7N3|USA|Anas_carolinensis|2016-01-23 #80B1D3 N3
KY550912.1|H7N1|USA|Anas_platyrhynchos|2016-01-24 #8DD3C7 N1
KY550920.1|H7N3|USA|Anas_platyrhynchos|2016-01-24 #80B1D3 N3
KY550928.1|H7N3|USA|Anas_platyrhynchos|2016-01-25 #80B1D3 N3
KY550936.1|H7N3|USA|Anas_platyrhynchos|2016-01-26 #80B1D3 N3
KY550944.1|H7N3|USA|Anas_platyrhynchos|2016-01-26 #80B1D3 N3
KY550952.1|H7N3|USA|Anas_platyrhynchos|2016-01-26 #80B1D3 N3
KY550959.1|H7N4|USA|Spatula_clypeata|2016-02-06 #D9D9D9 N4
KY550967.1|H7N2|USA|Anas_platyrhynchos|2016-02-16 #FB8072 N2
KY550975.1|H7N3|USA|Anas_platyrhynchos|2016-02-16 #80B1D3 N3
KY550983.1|H7N7|USA|Anas_platyrhynchos|2016-02-02 #BEBADA N7
KY550991.1|H3N8|USA|Anas_platyrhynchos|2015-09-08 #FDB462 N8
KY550999.1|H3N8|USA|Anas_platyrhynchos|2015-09-08 #FDB462 N8
KY551007.1|H3N8|USA|Anas_platyrhynchos|2015-09-08 #FDB462 N8
KY551015.1|H3N8|USA|Anas_platyrhynchos|2015-10-09 #FDB462 N8
KY551023.1|H7N3|USA|Anas_carolinensis|2015-12-01 #80B1D3 N3
KY551031.1|H7N7|USA|Anas_platyrhynchos|2016-01-02 #BEBADA N7
KY551039.1|H7N7|USA|Anas_platyrhynchos|2016-01-02 #BEBADA N7
KY551047.1|H7N7|USA|Anas_platyrhynchos|2016-01-02 #BEBADA N7
KY551055.1|H7N7|USA|Anas_platyrhynchos|2016-01-01 #BEBADA N7
KY551063.1|H7N3|USA|Spatula_clypeata|2016-01-04 #80B1D3 N3
KY551071.1|H7N3|USA|Anas_carolinensis|2016-01-09 #80B1D3 N3
KY551079.1|H7N3|USA|Anas_platyrhynchos|2016-01-29 #80B1D3 N3
KY551087.1|H7N3|USA|Anas_carolinensis|2016-01-27 #80B1D3 N3
KY551095.1|H7N3|USA|Anas_carolinensis|2016-01-27 #80B1D3 N3
KY551103.1|H7N3|USA|Anas_carolinensis|2016-01-27 #80B1D3 N3
KY551111.1|H7N2|USA|Anas_carolinensis|2016-01-27 #FB8072 N2
KY551119.1|H7N2|USA|Anas_carolinensis|2016-01-30 #FB8072 N2
KY551127.1|H7N3|USA|Anas_carolinensis|2016-01-30 #80B1D3 N3
KY551135.1|H7N3|USA|Anas_platyrhynchos|2014 #80B1D3 N3
KY551143.1|H7N3|USA|Anas_platyrhynchos|2010-01-08 #80B1D3 N3
KY551159.1|H7N7|USA|Anas_platyrhynchos|2015-08-11 #BEBADA N7
KY551167.1|H7N7|USA|Anas_platyrhynchos|2015-09-15 #BEBADA N7
KY551175.1|H7N3|USA|Arenaria_interpres|2015-05-15 #80B1D3 N3
KY551183.1|H7N3|USA|Arenaria_interpres|2015-05-24 #80B1D3 N3
KY551191.1|H7N3|USA|Arenaria_interpres|2015-05-27 #80B1D3 N3
KY551199.1|H7N3|USA|Arenaria_interpres|2015-05-28 #80B1D3 N3
KY551207.1|H7N3|USA|Spatula_discors|2015-09-12 #80B1D3 N3
KY551213.1|H3N8|USA|Anas_platyrhynchos|2015-09-27 #FDB462 N8
KY551221.1|H7N3|USA|Anas_platyrhynchos|2015-10-24 #80B1D3 N3
KY551229.1|H3N8|USA|Spatula_discors|2015-09-12 #FDB462 N8
KY551237.1|H7N3|USA|Spatula_clypeata|2016-01-16 #80B1D3 N3
KY551245.1|H7N3|USA|Spatula_clypeata|2016-01-16 #80B1D3 N3
KY551253.1|H7N3|USA|Anas_carolinensis|2016-01-16 #80B1D3 N3
KY551260.1|H7N3|USA|Anas_carolinensis|2016-01-23 #80B1D3 N3
KY551268.1|H7N3|USA|Anas_platyrhynchos|2016-01-25 #80B1D3 N3
KY551276.1|H7N3|USA|Spatula_clypeata|2014-12-31 #80B1D3 N3
KY551284.1|H7N3|USA|Anas_carolinensis|2015-01-02 #80B1D3 N3
KY551292.1|H7N4|USA|Anas_platyrhynchos|2015-01-07 #D9D9D9 N4
KY551300.1|H7N9|USA|Anas_carolinensis|2015-01-11 #FFFFB3 N9
KY551308.1|H7N3|USA|Anas_carolinensis|2015-02-22 #80B1D3 N3
KY551316.1|H7N7|USA|Anas_platyrhynchos|2015-08-11 #BEBADA N7
KY551323.1|H3N8|USA|Anas_platyrhynchos|2015-08-20 #FDB462 N8
KY551331.1|H3N8|USA|Anas_carolinensis|2015-08-23 #FDB462 N8
KY551339.1|H3N8|USA|Anas_platyrhynchos|2015-08-23 #FDB462 N8
KY551347.1|H7N3|USA|Anas_platyrhynchos|2015-12-03 #80B1D3 N3
KY551355.1|H7N7|USA|Mareca_americana|2015-12-02 #BEBADA N7
KY551363.1|H7N7|USA|Anas_cyanoptera|2015-12-09 #BEBADA N7
KY551371.1|H7N4|USA|Anas_platyrhynchos|2015-12-11 #D9D9D9 N4
KY551379.1|H7N2|USA|Anas_platyrhynchos|2015-12-17 #FB8072 N2
KY551387.1|H7N3|USA|Anas_platyrhynchos|2016-01-26 #80B1D3 N3
KY551395.1|H7N3|USA|Anas_carolinensis|2016-02-03 #80B1D3 N3
KY551403.1|H7N3|USA|Anas_platyrhynchos|2016-02-03 #80B1D3 N3
KY551411.1|H7N3|USA|Anas_carolinensis|2016-02-03 #80B1D3 N3
KY551419.1|H7N3|USA|Anas_platyrhynchos|2016-02-03 #80B1D3 N3
KY551427.1|H7N3|USA|Anas_platyrhynchos|2016-02-03 #80B1D3 N3
KY551435.1|H7N3|USA|Anas_platyrhynchos|2016-02-03 #80B1D3 N3
KY551443.1|H7N3|USA|Anas_platyrhynchos|2016-02-03 #80B1D3 N3
KY551451.1|H7N3|USA|Anas_platyrhynchos|2016-02-03 #80B1D3 N3
KY551459.1|H7N3|USA|Anas_carolinensis|2016-02-03 #80B1D3 N3
KY551467.1|H7N3|USA|Anas_platyrhynchos|2016-02-03 #80B1D3 N3
KY551475.1|H7N3|USA|Anas_platyrhynchos|2016-02-03 #80B1D3 N3
KY551483.1|H7N3|USA|Anas_platyrhynchos|2016-02-11 #80B1D3 N3
KY551491.1|H3N8|USA|Anas_platyrhynchos|2015-08-11 #FDB462 N8
KY551499.1|H3N8|USA|Anas_platyrhynchos|2015-08-11 #FDB462 N8
KY551507.1|H4N8|USA|Spatula_discors|2014 #FDB462 N8
KY551515.1|H3N8|USA|Anas_platyrhynchos|2014 #FDB462 N8
KY551523.1|H3N8|USA|Anas_platyrhynchos|2014 #FDB462 N8
KY402019.1|H10N8|China|Gallus_gallus|2015-01-26 #FDB462 N8
KX960142.1|H5N1|China|Aves|2015-04-05 #8DD3C7 N1
KX960144.1|H5N1|China|Aves|2015-04-05 #8DD3C7 N1
KX960146.1|H5N1|China|Aves|2015-04-05 #8DD3C7 N1
KX960148.1|H5N1|China|Aves|2015-04-05 #8DD3C7 N1
KX960150.1|H5N1|China|Aves|2015-04-05 #8DD3C7 N1
KX960152.1|H5N1|China|Aves|2015-04-05 #8DD3C7 N1
KX960154.1|H5N1|China|Aves|2015-04-05 #8DD3C7 N1
KX960156.1|H5N1|China|Aves|2015-04-05 #8DD3C7 N1
KX960158.1|H5N1|China|Aves|2015-04-05 #8DD3C7 N1
KX960160.1|H5N1|China|Aves|2015-04-05 #8DD3C7 N1
KX960162.1|H5N1|China|Aves|2015-04-05 #8DD3C7 N1
KY286419.1|H7N9|China|Homo_sapiens|2013-02-27 #FFFFB3 N9
KY272859.1|H2N2|USA|Galliformes|2016-06-07 #FB8072 N2
KY272974.1|H2N2|USA|Meleagris_gallopavo|2015-03-25 #FB8072 N2
KY272982.1|H2N2|USA|Galliformes|2016-05-20 #FB8072 N2
KY321927.1|H3N2|China|Homo_sapiens|1968 #FB8072 N2
KJ729343.1|H5N2|Mexico|Gallus_gallus|2007 #FB8072 N2
KY063732.1|H5N1|USA|Gallus_gallus|2015-01-20 #8DD3C7 N1
KY063740.1|H5N1|USA|Meleagris_gallopavo|2016-04-29 #8DD3C7 N1
KY067448.1|H1N2|USA|Sus_scrofa|2016-08-31 #FB8072 N2
KY067451.1|H1N2|USA|Sus_scrofa|2016-10-19 #FB8072 N2
KT952272.1|H5N6|China|Columbidae|2014-06-19 #B3DE69 N6
KX867857.1|H6N8|China|Aves|2016-01-07 #FDB462 N8
KX838899.1|H5N2|USA|Anas_platyrhynchos|2016-08-12 #FB8072 N2
KX228210.1|H4N6|United_Kingdom|Gallus_gallus|2014-05-24 #B3DE69 N6
KX228218.1|H4N6|United_Kingdom|Gallus_gallus|2014-06-24 #B3DE69 N6
KX789417.1|H1N1|India|Homo_sapiens|2015-03-14 #8DD3C7 N1
KX789425.1|H1N1|India|Homo_sapiens|2015-03-21 #8DD3C7 N1
KX789433.1|H1N1|India|Homo_sapiens|2015-03-23 #8DD3C7 N1
KX789441.1|H1N1|India|Homo_sapiens|2015-03-25 #8DD3C7 N1
KX789449.1|H1N1|India|Homo_sapiens|2015-03-25 #8DD3C7 N1
KT225468.1|H1N2|Mexico|Sus_scrofa|2014-11-04 #FB8072 N2
KX675266.1|H1N2|USA|Sus_scrofa|2016-07-01 #FB8072 N2
KX675269.1|H1N2|USA|Sus_scrofa|2016-07-01 #FB8072 N2
KU141372.1|H5N2|Mexico|Sus_scrofa|2014-10-17 #FB8072 N2
KX595338.1|H9N2|China|Homo_sapiens|2015-11-30 #FB8072 N2
KX269879.1|H1N2|China|Sus_scrofa|2012-03-01 #FB8072 N2
KX518661.1|H6N2|China|Anatidae|2014-12-20 #FB8072 N2
KX421150.1|H9N2|China|Sus_scrofa|2012-09-21 #FB8072 N2
KX394198.1|H1N2|USA|Sus_scrofa|2016-05-27 #FB8072 N2
KX394201.1|H1N2|USA|Sus_scrofa|2016-05-25 #FB8072 N2
KX364460.1|H5N1|China|Sus_scrofa|2014-10-14 #8DD3C7 N1
KX364468.1|H5N1|China|Sus_scrofa|2014-11-03 #8DD3C7 N1
KX289635.1|H7N3|Mexico|Gallus_gallus|2016-01-26 #80B1D3 N3
KX289643.1|H7N3|Mexico|Gallus_gallus|2016-02-15 #80B1D3 N3
KX289651.1|H7N3|Mexico|Gallus_gallus|2016-02-16 #80B1D3 N3
KX351771.1|H5N2|USA|Meleagris_gallopavo|2015-04-16 #FB8072 N2
KX351779.1|H5N2|USA|Meleagris_gallopavo|2015-04-18 #FB8072 N2
KX351787.1|H5N2|USA|Gallus_gallus|2015-04-26 #FB8072 N2
KX351886.1|H7N3|Mexico|Gallus_gallus|2016-01-28 #80B1D3 N3
KX351892.1|H7N3|Mexico|Gallus_gallus|2016-01-28 #80B1D3 N3
KX351900.1|H7N3|Mexico|Gallus_gallus|2016-02-11 #80B1D3 N3
KX351908.1|H7N3|Mexico|Gallus_gallus|2016-02-23 #80B1D3 N3
KX351916.1|H7N3|Mexico|Gallus_gallus|2016-02-25 #80B1D3 N3
KX351924.1|H7N3|Mexico|Gallus_gallus|2016-02-29 #80B1D3 N3
KX351936.1|H7N3|Mexico|Gallus_gallus|2016-01-28 #80B1D3 N3
KX351940.1|H7N3|Mexico|Gallus_gallus|2016-02-05 #80B1D3 N3
KX351951.1|H7N3|Mexico|Gallus_gallus|2016-01-28 #80B1D3 N3
KX296775.1|H1N1|China|Sus_scrofa|2014-12-10 #8DD3C7 N1
KX264373.1|H1N1|China|Sus_scrofa|2014-09-16 #8DD3C7 N1
KX094400.1|H5N6|China|Anatidae|2014-01-15 #B3DE69 N6
KX094408.1|H5N6|China|Anatidae|2014-01-15 #B3DE69 N6
KR073662.1|H9N2|China|Gallus_gallus|2014-11-15 #FB8072 N2
JX094831.1|H5N1|China|Columbidae|2005-11-01 #8DD3C7 N1
KX023795.1|H1N1|USA|Homo_sapiens|2016-02-23 #8DD3C7 N1
KU057288.1|H5N1|China|Phasianinae|2015-06-02 #8DD3C7 N1
KU057296.1|H5N1|China|Phasianinae|2015-06-02 #8DD3C7 N1
KX133410.1|H3N2|USA|Homo_sapiens|2016-03-18 #FB8072 N2
KX028871.1|H1N1|USA|Homo_sapiens|2016-02-18 #8DD3C7 N1
KX028879.1|H1N1|USA|Homo_sapiens|2016-02-19 #8DD3C7 N1
KU888853.1|H3N2|USA|Homo_sapiens|2014-12-30 #FB8072 N2
KR063687.1|H5N6|China|Homo_sapiens|2014-02-23 #B3DE69 N6
KU740204.1|H7N3|USA|Phasianinae|2014-08-19 #80B1D3 N3
KU758923.1|H1N1|USA|Homo_sapiens|2016-01-29 #8DD3C7 N1
KU762414.1|H1N1|USA|Homo_sapiens|2016-01-31 #8DD3C7 N1
KU762417.1|H1N1|USA|Homo_sapiens|2016-02-03 #8DD3C7 N1
KU558906.1|H7N8|USA|Meleagris_gallopavo|2016-01-14 #FDB462 N8
KU585908.1|H7N8|USA|Meleagris_gallopavo|2016-01-15 #FDB462 N8
KU585916.1|H7N8|USA|Meleagris_gallopavo|2016-01 #FDB462 N8
KU517808.1|H1N1|USA|Homo_sapiens|2015-12-09 #8DD3C7 N1
KU318989.1|H7N9|China|Gallus_gallus|2014-01-10 #FFFFB3 N9
KU362570.1|H3N2|USA|Sus_scrofa|2015-12-07 #FB8072 N2
KU362573.1|H1N1|USA|Sus_scrofa|2015-12-07 #8DD3C7 N1
KJ522761.1|H7N3|China|Anatidae|2009-04-17 #80B1D3 N3
KJ522766.1|H5N1|China|Gallus_gallus|2010-10-17 #8DD3C7 N1
KJ683888.1|H5N1|China|Gallus_gallus|2014-02-10 #8DD3C7 N1
KU201608.1|H5N2|USA|Anser_caerulescens|2015-03 #FB8072 N2
KU201616.1|H5N8|USA|Mareca_americana|2015-01-02 #FDB462 N8
KU201624.1|H5N2|USA|Anas_platyrhynchos|2015-01-05 #FB8072 N2
KU201632.1|H5N2|USA|Anas_platyrhynchos|2015-01-05 #FB8072 N2
KU201640.1|H5N2|USA|Aix_sponsa|2015-01-03 #FB8072 N2
KU201648.1|H5N2|USA|Aix_sponsa|2015-01-03 #FB8072 N2
KU201656.1|H5N2|USA|Aix_sponsa|2015-01-03 #FB8072 N2
KU201664.1|H5N2|USA|Spatula_clypeata|2015-01-03 #FB8072 N2
KU201672.1|H5N2|USA|Spatula_clypeata|2015-01-03 #FB8072 N2
KU201680.1|H5N2|USA|Spatula_clypeata|2015-01-03 #FB8072 N2
KU201688.1|H5N8|USA|Anas_platyrhynchos|2015-01-07 #FDB462 N8
KU201696.1|H5N2|USA|Anas_platyrhynchos|2015-01-07 #FB8072 N2
KU201704.1|H5N2|USA|Anas_acuta|2015-01-12 #FB8072 N2
KU201712.1|H5N2|USA|Anas_platyrhynchos|2015-01-17 #FB8072 N2
KU201720.1|H5N2|USA|Anas_platyrhynchos|2015-01-17 #FB8072 N2
KU201728.1|H5N2|USA|Anas_carolinensis|2015-01-18 #FB8072 N2
KU201736.1|H5N2|USA|Anas_carolinensis|2015-01-14 #FB8072 N2
KU201744.1|H5N8|USA|Branta_canadensis|2015-01-18 #FDB462 N8
KU201752.1|H5N8|USA|Mareca_americana|2015-01-18 #FDB462 N8
KU201760.1|H5N8|USA|Anas_platyrhynchos|2015-01-23 #FDB462 N8
KU201768.1|H5N8|USA|Anas_platyrhynchos|2014-12-22 #FDB462 N8
KU201776.1|H5N8|USA|Anas_platyrhynchos|2014-12-22 #FDB462 N8
KU201784.1|H5N2|USA|Anas_platyrhynchos|2014-12-20 #FB8072 N2
KU201792.1|H5N8|USA|Gallus_gallus|2015-02-06 #FDB462 N8
KU201800.1|H5N8|USA|Haliaeetus_leucocephalus|2015-01-20 #FDB462 N8
KU201808.1|H5N2|USA|Anas_acuta|2014-12-23 #FB8072 N2
KU201816.1|H5N2|USA|Anas_platyrhynchos|2014-12-22 #FB8072 N2
KU201824.1|H5N8|USA|Mareca_americana|2014-12-30 #FDB462 N8
KU201832.1|H5N2|USA|Anas_platyrhynchos|2015-01-01 #FB8072 N2
KU201840.1|H5N8|USA|Anas_acuta|2014-12-29 #FDB462 N8
KU201848.1|H5N2|USA|Anas_platyrhynchos|2015-01-10 #FB8072 N2
KU201856.1|H5N1|USA|Mareca_americana|2015-01-02 #8DD3C7 N1
KU201864.1|H5N1|USA|Mareca_americana|2015-01-02 #8DD3C7 N1
KU201872.1|H5N8|USA|Anas_platyrhynchos|2014-12-24 #FDB462 N8
KU201880.1|H5N8|USA|Mareca_americana|2014-12-16 #FDB462 N8
KU201888.1|H5N8|USA|Mareca_americana|2014-12-16 #FDB462 N8
KU201896.1|H5N2|USA|Anas_platyrhynchos|2014-12-08 #FB8072 N2
KU201904.1|H5N8|USA|Falco_peregrinus|2014-12-29 #FDB462 N8
KU201912.1|H5N2|USA|Anas_platyrhynchos|2014-12-23 #FB8072 N2
KU201920.1|H5N2|USA|Branta_canadensis|2014-12-30 #FB8072 N2
KU201928.1|H5N2|USA|Accipiter_cooperii|2015-04-14 #FB8072 N2
KU201936.1|H5N2|USA|Bubo_scandiacus|2015-04-13 #FB8072 N2
KU201943.2|H5N2|USA|Branta_canadensis|2015-03-13 #FB8072 N2
KT221066.2|H5N8|China|Anatidae|2014-02-27 #FDB462 N8
KT221074.1|H5N8|China|Anatidae|2014-04-11 #FDB462 N8
KT221082.1|H5N8|China|Anatidae|2014-04-20 #FDB462 N8
KU171014.1|H9N2|United_Kingdom|Meleagris_gallopavo|2013-04-14 #FB8072 N2
KU171016.1|H9N2|United_Kingdom|Meleagris_gallopavo|2013-04-14 #FB8072 N2
KM411628.1|H9N2|China|Gallus_gallus|2010-05-11 #FB8072 N2
KT762884.1|H5N2|USA|Gallus_gallus|2015-04-01 #FB8072 N2
KT762892.1|H5N2|USA|Meleagris_gallopavo|2015-04-10 #FB8072 N2
KT762900.1|H5N2|USA|Gallus_gallus|2015-06-01 #FB8072 N2
KT762908.1|H5N2|USA|Meleagris_gallopavo|2015-04-14 #FB8072 N2
KT762916.1|H5N2|USA|Meleagris_gallopavo|2015-04-21 #FB8072 N2
KT762924.1|H5N2|USA|Gallus_gallus|2015-04-26 #FB8072 N2
KT762932.1|H5N2|USA|Meleagris_gallopavo|2015-03-30 #FB8072 N2
KT762940.1|H5N2|USA|Gallus_gallus|2015-05-29 #FB8072 N2
KT762948.1|H5N2|USA|Gallus_gallus|2015-04-08 #FB8072 N2
KT762956.1|H5N2|USA|Gallus_gallus|2015-04-13 #FB8072 N2
KT368793.1|H9N2|China|Gallus_gallus|2008-02-10 #FB8072 N2
